,system_id,component_id,event_date,event_time,event_type,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
374,6,1319,1975-12-20,06:26:01,replacement,52302,549,214,False,1000,134900
375,6,1320,1975-12-25,15:54:25,inspection,52431,129,129,,100,135000
376,6,1320,1976-01-01,18:40:04,inspection,52602,300,170,,100,135100
377,6,1320,1976-01-08,19:27:50,inspection,52771,469,168,,100,135200
378,6,1320,1976-01-15,21:09:38,inspection,52941,638,169,,100,135300
379,6,1320,1976-01-19,20:21:25,failure,53036,733,95,,1200,136500
380,6,1321,1976-01-22,03:16:36,inspection,53091,54,54,,100,136600
381,6,1321,1976-01-29,05:43:47,inspection,53261,225,170,,100,136700
382,6,1321,1976-02-03,12:44:51,inspection,53388,352,127,,100,136800
383,6,1321,1976-02-10,10:57:39,inspection,53554,518,166,,100,136900
384,6,1321,1976-02-17,18:50:48,inspection,53730,694,175,,100,137000
385,6,1321,1976-02-19,10:16:26,failure,53770,733,39,,1200,138200
386,6,1322,1976-02-25,07:17:06,inspection,53911,141,141,,100,138300
387,6,1322,1976-03-04,04:46:23,inspection,54100,330,189,,100,138400
388,6,1322,1976-03-11,13:40:47,inspection,54277,507,176,,100,138500
389,6,1322,1976-03-17,16:57:19,replacement,54424,654,147,True,1000,139500
390,6,1323,1976-03-24,12:55:02,inspection,54588,163,163,,100,139600
391,6,1323,1976-03-30,18:26:15,inspection,54738,313,149,,100,139700
392,6,1323,1976-04-04,23:44:37,inspection,54863,438,125,,100,139800
393,6,1323,1976-04-11,16:32:56,inspection,55024,599,160,,100,139900
394,6,1323,1976-04-19,18:33:02,replacement,55218,793,194,True,1000,140900
395,6,1324,1976-04-27,06:31:26,inspection,55398,179,179,,100,141000
396,6,1324,1976-05-03,20:40:47,inspection,55556,338,158,,100,141100
397,6,1324,1976-05-09,00:51:03,inspection,55680,462,124,,100,141200
398,6,1324,1976-05-15,19:20:46,inspection,55843,624,162,,100,141300
399,6,1324,1976-05-18,12:03:22,failure,55908,689,64,,1200,142500
400,6,1325,1976-05-23,04:52:13,inspection,56020,112,112,,100,142600
401,6,1325,1976-06-02,07:17:44,inspection,56263,355,242,,100,142700
402,6,1325,1976-06-09,11:39:13,inspection,56435,527,172,,100,142800
403,6,1325,1976-06-16,00:39:15,failure,56592,684,157,,1200,144000
404,6,1326,1976-06-16,02:07:01,inspection,56594,1,1,,100,144100
405,6,1326,1976-06-23,18:50:43,inspection,56778,186,184,,100,144200
406,6,1326,1976-07-02,02:30:36,inspection,56978,385,199,,100,144300
407,6,1326,1976-07-07,11:03:24,failure,57107,514,128,,1200,145500
408,6,1327,1976-07-09,23:15:42,inspection,57167,60,60,,100,145600
409,6,1327,1976-07-14,23:34:41,inspection,57287,180,120,,100,145700
410,6,1327,1976-07-22,16:49:21,inspection,57472,365,185,,100,145800
411,6,1327,1976-07-24,02:16:48,failure,57506,399,33,,1200,147000
412,6,1328,1976-07-28,00:01:25,inspection,57600,93,93,,100,147100
413,6,1328,1976-08-02,20:09:07,inspection,57740,233,140,,100,147200
414,6,1328,1976-08-08,01:42:24,inspection,57865,359,125,,100,147300
415,6,1328,1976-08-16,06:27:36,inspection,58062,556,196,,100,147400
416,6,1328,1976-08-22,00:02:55,replacement,58200,693,137,True,1000,148400
417,6,1329,1976-08-27,14:31:21,inspection,58334,134,134,,100,148500
418,6,1329,1976-09-05,17:25:15,inspection,58553,353,218,,100,148600
419,6,1329,1976-09-12,19:03:28,inspection,58723,523,169,,100,148700
420,6,1329,1976-09-20,08:24:47,replacement,58904,704,181,True,1000,149700
421,6,1330,1976-09-29,00:41:04,inspection,59112,208,208,,100,149800
422,6,1330,1976-10-02,12:53:13,failure,59196,292,84,,1200,151000
423,6,1331,1976-10-05,12:09:39,inspection,59268,71,71,,100,151100
424,6,1331,1976-10-13,07:23:36,inspection,59455,258,187,,100,151200
425,6,1331,1976-10-20,06:21:55,inspection,59622,425,166,,100,151300
426,6,1331,1976-10-26,21:09:20,replacement,59781,584,158,False,1000,152300
427,6,1332,1976-11-02,14:56:30,inspection,59942,161,161,,100,152400
428,6,1332,1976-11-09,20:12:23,inspection,60116,335,173,,100,152500
429,6,1332,1976-11-17,01:54:06,inspection,60289,508,173,,100,152600
430,6,1332,1976-11-24,17:48:03,inspection,60473,692,183,,100,152700
431,6,1332,1976-11-26,20:43:46,failure,60524,743,50,,1200,153900
432,6,1333,1976-11-30,12:09:18,inspection,60612,87,87,,100,154000
433,6,1333,1976-12-07,11:26:58,inspection,60779,254,167,,100,154100
434,6,1333,1976-12-14,12:10:04,inspection,60948,423,168,,100,154200
435,6,1333,1976-12-20,11:56:56,failure,61091,567,143,,1200,155400
436,6,1334,1976-12-21,21:04:14,inspection,61125,33,33,,100,155500
437,6,1334,1976-12-28,01:12:47,inspection,61273,181,148,,100,155600
438,6,1334,1977-01-05,05:24:33,inspection,61469,377,196,,100,155700
439,6,1334,1977-01-12,18:35:57,inspection,61650,558,181,,100,155800
440,6,1334,1977-01-20,03:25:44,replacement,61827,735,176,True,1000,156800
441,6,1335,1977-01-27,10:25:51,inspection,62002,175,175,,100,156900
442,6,1335,1977-02-03,23:37:55,inspection,62183,356,181,,100,157000
443,6,1335,1977-02-12,06:02:12,inspection,62382,554,198,,100,157100
444,6,1335,1977-02-18,22:33:28,inspection,62542,715,160,,100,157200
445,6,1335,1977-02-24,15:04:17,replacement,62679,851,136,True,1000,158200
446,6,1336,1977-03-03,19:03:54,inspection,62851,171,171,,100,158300
447,6,1336,1977-03-08,19:29:24,failure,62971,292,120,,1200,159500
448,6,1337,1977-03-10,06:51:52,inspection,63006,35,35,,100,159600
449,6,1337,1977-03-16,06:02:30,inspection,63150,178,143,,100,159700
450,6,1337,1977-03-21,18:42:00,inspection,63282,311,132,,100,159800
451,6,1337,1977-03-28,17:05:05,inspection,63449,477,166,,100,159900
452,6,1337,1977-04-01,02:30:27,failure,63530,559,81,,1200,161100
453,6,1338,1977-04-05,21:05:38,inspection,63645,114,114,,100,161200
454,6,1338,1977-04-12,02:55:53,inspection,63794,264,149,,100,161300
455,6,1338,1977-04-19,14:01:10,inspection,63974,443,179,,100,161400
456,6,1338,1977-04-22,22:09:49,failure,64054,523,80,,1200,162600
457,6,1339,1977-04-26,18:13:47,inspection,64146,92,92,,100,162700
458,6,1339,1977-05-04,17:11:37,inspection,64337,283,190,,100,162800
459,6,1339,1977-05-11,07:16:29,inspection,64495,441,158,,100,162900
460,6,1339,1977-05-16,23:31:33,failure,64631,577,136,,1200,164100
461,6,1340,1977-05-18,01:41:48,inspection,64657,26,26,,100,164200
462,6,1340,1977-05-24,19:23:58,inspection,64819,187,161,,100,164300
463,6,1340,1977-05-25,08:29:50,failure,64832,200,13,,1200,165500
464,6,1341,1977-05-31,21:07:16,inspection,64989,156,156,,100,165600
465,6,1341,1977-06-06,05:35:48,inspection,65117,285,128,,100,165700
466,6,1341,1977-06-12,11:52:35,inspection,65267,435,150,,100,165800
467,6,1341,1977-06-18,20:49:40,replacement,65420,588,152,False,1000,166800
468,6,1342,1977-06-26,08:30:06,inspection,65600,179,179,,100,166900
469,6,1342,1977-07-04,01:56:27,inspection,65785,365,185,,100,167000
470,6,1342,1977-07-09,17:37:24,inspection,65921,500,135,,100,167100
471,6,1342,1977-07-16,18:52:37,replacement,66090,670,169,True,1000,168100
472,6,1343,1977-07-24,00:48:44,inspection,66264,173,173,,100,168200
473,6,1343,1977-07-29,19:45:53,inspection,66403,312,138,,100,168300
474,6,1343,1977-08-06,21:47:54,inspection,66597,506,194,,100,168400
475,6,1343,1977-08-13,04:28:52,replacement,66748,657,150,True,1000,169400
476,6,1344,1977-08-20,04:27:15,inspection,66916,167,167,,100,169500
477,6,1344,1977-08-27,14:58:30,inspection,67094,346,178,,100,169600
478,6,1344,1977-09-03,11:28:03,inspection,67259,510,164,,100,169700
479,6,1344,1977-09-06,17:55:56,failure,67337,589,78,,1200,170900
480,6,1345,1977-09-07,23:25:39,inspection,67367,29,29,,100,171000
481,6,1345,1977-09-16,00:39:40,inspection,67560,222,193,,100,171100
482,6,1345,1977-09-22,02:31:19,inspection,67706,368,145,,100,171200
483,6,1345,1977-09-30,03:26:11,inspection,67899,561,192,,100,171300
484,6,1345,1977-10-07,12:11:14,replacement,68076,738,176,True,1000,172300
485,6,1346,1977-10-14,04:49:03,inspection,68236,160,160,,100,172400
486,6,1346,1977-10-20,16:47:32,inspection,68392,316,155,,100,172500
487,6,1346,1977-10-23,11:22:04,failure,68459,383,66,,1200,173700
488,6,1347,1977-10-28,10:22:57,inspection,68578,119,119,,100,173800
489,6,1347,1977-11-05,19:37:49,inspection,68779,320,201,,100,173900
490,6,1347,1977-11-13,19:09:54,failure,68971,511,191,,1200,175100
491,6,1348,1977-11-14,10:27:56,inspection,68986,15,15,,100,175200
492,6,1348,1977-11-21,01:22:37,inspection,69145,174,158,,100,175300
493,6,1348,1977-11-27,20:09:14,inspection,69308,336,162,,100,175400
494,6,1348,1977-12-05,09:54:47,inspection,69489,518,181,,100,175500
495,6,1348,1977-12-11,15:34:35,replacement,69639,668,149,True,1000,176500
496,6,1349,1977-12-20,10:58:45,inspection,69850,211,211,,100,176600
497,6,1349,1977-12-27,09:19:21,inspection,70017,377,166,,100,176700
498,6,1349,1978-01-04,11:16:45,inspection,70211,571,193,,100,176800
499,6,1349,1978-01-05,18:18:01,failure,70242,602,31,,1200,178000
500,6,1350,1978-01-09,11:19:51,inspection,70331,89,89,,100,178100
501,6,1350,1978-01-15,09:38:37,inspection,70473,231,142,,100,178200
502,6,1350,1978-01-16,04:04:55,failure,70492,249,18,,1200,179400
503,6,1351,1978-01-22,02:21:36,inspection,70634,142,142,,100,179500
504,6,1351,1978-01-28,08:02:53,inspection,70784,291,149,,100,179600
505,6,1351,1978-02-04,15:05:15,failure,70959,467,175,,1200,180800
506,6,1352,1978-02-05,11:05:00,inspection,70979,19,19,,100,180900
507,6,1352,1978-02-11,21:22:22,inspection,71133,174,154,,100,181000
508,6,1352,1978-02-18,11:37:41,inspection,71291,332,158,,100,181100
509,6,1352,1978-02-24,16:10:48,inspection,71440,481,148,,100,181200
510,6,1352,1978-03-01,16:39:52,inspection,71560,601,120,,100,181300
511,6,1352,1978-03-03,16:09:12,failure,71608,649,47,,1200,182500
512,6,1353,1978-03-09,10:07:02,inspection,71746,137,137,,100,182600
513,6,1353,1978-03-17,19:35:53,inspection,71947,339,201,,100,182700
514,6,1353,1978-03-25,09:15:11,inspection,72129,521,181,,100,182800
515,6,1353,1978-04-02,01:09:32,replacement,72313,705,183,True,1000,183800
516,6,1354,1978-04-08,08:05:47,inspection,72464,150,150,,100,183900
517,6,1354,1978-04-14,22:35:13,inspection,72622,309,158,,100,184000
518,6,1354,1978-04-21,07:03:50,inspection,72775,461,152,,100,184100
519,6,1354,1978-04-23,05:03:12,failure,72821,507,45,,1200,185300
520,6,1355,1978-04-29,11:22:43,inspection,72971,150,150,,100,185400
521,6,1355,1978-05-06,01:10:10,inspection,73129,308,157,,100,185500
522,6,1355,1978-05-09,07:00:43,failure,73207,385,77,,1200,186700
523,6,1356,1978-05-13,11:31:56,inspection,73307,100,100,,100,186800
524,6,1356,1978-05-17,19:55:19,failure,73411,204,104,,1200,188000
525,6,1357,1978-05-18,18:17:39,inspection,73434,22,22,,100,188100
526,6,1357,1978-05-26,07:53:04,inspection,73615,203,181,,100,188200
527,6,1357,1978-06-02,07:23:29,inspection,73783,371,167,,100,188300
528,6,1357,1978-06-05,23:23:05,inspection,73871,459,87,,100,188400
529,6,1357,1978-06-13,10:11:35,inspection,74050,638,178,,100,188500
530,6,1357,1978-06-20,18:00:26,replacement,74226,814,175,True,1000,189500
531,6,1358,1978-06-26,14:37:59,inspection,74366,140,140,,100,189600
532,6,1358,1978-07-03,05:39:30,inspection,74525,299,159,,100,189700
533,6,1358,1978-07-07,12:28:39,failure,74628,402,102,,1200,190900
534,6,1359,1978-07-11,15:34:45,inspection,74727,99,99,,100,191000
535,6,1359,1978-07-18,08:04:59,inspection,74888,259,160,,100,191100
536,6,1359,1978-07-23,20:49:35,inspection,75020,392,132,,100,191200
537,6,1359,1978-07-30,08:16:23,inspection,75176,547,155,,100,191300
538,6,1359,1978-08-06,10:32:26,replacement,75346,718,170,True,1000,192300
539,6,1360,1978-08-13,00:15:59,inspection,75504,157,157,,100,192400
540,6,1360,1978-08-13,13:30:06,failure,75517,170,13,,1200,193600
541,6,1361,1978-08-17,18:14:09,inspection,75618,100,100,,100,193700
542,6,1361,1978-08-24,20:39:08,inspection,75788,271,170,,100,193800
543,6,1361,1978-09-02,21:10:20,inspection,76005,487,216,,100,193900
544,6,1361,1978-09-06,00:52:06,failure,76080,563,75,,1200,195100
545,6,1362,1978-09-11,03:34:47,inspection,76203,122,122,,100,195200
546,6,1362,1978-09-18,12:48:57,inspection,76380,299,177,,100,195300
547,6,1362,1978-09-25,16:28:42,inspection,76552,471,171,,100,195400
548,6,1362,1978-10-03,21:27:35,replacement,76749,668,196,True,1000,196400
549,6,1363,1978-10-08,20:48:56,inspection,76868,119,119,,100,196500
550,6,1363,1978-10-14,19:56:11,failure,77011,262,143,,1200,197700
551,6,1364,1978-10-17,01:26:16,inspection,77065,53,53,,100,197800
552,6,1364,1978-10-24,15:18:24,inspection,77247,235,181,,100,197900
553,6,1364,1978-10-28,01:57:39,failure,77329,318,82,,1200,199100
554,6,1365,1978-10-30,04:08:13,inspection,77380,50,50,,100,199200
555,6,1365,1978-11-05,20:30:44,inspection,77540,210,160,,100,199300
556,6,1365,1978-11-12,12:53:34,inspection,77700,370,160,,100,199400
557,6,1365,1978-11-20,09:40:42,inspection,77889,559,188,,100,199500
558,6,1365,1978-11-27,04:55:57,replacement,78052,722,163,True,1000,200500
559,6,1366,1978-12-04,06:37:20,inspection,78222,169,169,,100,200600
560,6,1366,1978-12-11,04:16:06,inspection,78388,335,165,,100,200700
561,6,1366,1978-12-16,13:18:36,failure,78517,464,129,,1200,201900
562,6,1367,1978-12-19,02:31:03,inspection,78578,61,61,,100,202000
563,6,1367,1978-12-27,17:30:54,inspection,78785,268,206,,100,202100
564,6,1367,1979-01-05,00:21:29,inspection,78984,467,198,,100,202200
565,6,1367,1979-01-09,12:01:10,failure,79092,574,107,,1200,203400
566,6,1368,1979-01-11,19:10:32,inspection,79147,55,55,,100,203500
567,6,1368,1979-01-17,13:40:25,inspection,79285,193,138,,100,203600
568,6,1368,1979-01-24,02:06:29,inspection,79442,350,156,,100,203700
569,6,1368,1979-01-31,23:00:13,inspection,79631,538,188,,100,203800
570,6,1368,1979-02-06,04:50:18,inspection,79756,664,125,,100,203900
571,6,1368,1979-02-08,20:50:59,failure,79820,728,64,,1200,205100
572,6,1369,1979-02-12,18:22:22,inspection,79914,93,93,,100,205200
573,6,1369,1979-02-20,08:09:25,inspection,80096,275,181,,100,205300
574,6,1369,1979-02-20,10:06:54,failure,80098,277,1,,1200,206500
575,6,1370,1979-02-27,09:46:43,inspection,80265,167,167,,100,206600
576,6,1370,1979-03-07,17:02:50,inspection,80465,366,199,,100,206700
577,6,1370,1979-03-14,16:18:49,inspection,80632,534,167,,100,206800
578,6,1370,1979-03-21,17:59:17,replacement,80801,703,169,True,1000,207800
579,6,1371,1979-03-29,15:32:27,inspection,80991,189,189,,100,207900
580,6,1371,1979-04-05,18:13:50,inspection,81162,360,170,,100,208000
581,6,1371,1979-04-09,15:21:16,inspection,81255,453,93,,100,208100
582,6,1371,1979-04-12,22:45:33,failure,81334,532,79,,1200,209300
583,6,1372,1979-04-16,19:07:46,inspection,81427,92,92,,100,209400
584,6,1372,1979-04-24,23:59:57,inspection,81623,289,196,,100,209500
585,6,1372,1979-05-01,04:10:31,inspection,81772,437,148,,100,209600
586,6,1372,1979-05-07,02:12:03,inspection,81914,579,142,,100,209700
587,6,1372,1979-05-15,10:39:19,replacement,82114,779,200,True,1000,210700
588,6,1373,1979-05-22,03:37:44,inspection,82275,160,160,,100,210800
589,6,1373,1979-05-28,22:16:39,inspection,82438,323,162,,100,210900
590,6,1373,1979-06-04,18:37:38,inspection,82602,487,164,,100,211000
591,6,1373,1979-06-08,13:19:14,failure,82693,578,90,,1200,212200
592,6,1374,1979-06-11,18:27:47,inspection,82770,77,77,,100,212300
593,6,1374,1979-06-18,09:00:10,inspection,82929,235,158,,100,212400
594,6,1374,1979-06-26,05:29:06,inspection,83117,424,188,,100,212500
595,6,1374,1979-07-01,16:46:51,inspection,83248,555,131,,100,212600
596,6,1374,1979-07-06,21:00:16,failure,83373,679,124,,1200,213800
597,6,1375,1979-07-07,15:47:32,inspection,83391,18,18,,100,213900
598,6,1375,1979-07-15,06:14:43,inspection,83574,201,182,,100,214000
599,6,1375,1979-07-21,13:46:05,inspection,83725,352,151,,100,214100
600,6,1375,1979-07-27,13:50:12,inspection,83869,496,144,,100,214200
601,6,1375,1979-08-04,09:16:36,replacement,84057,684,187,True,1000,215200
602,6,1376,1979-08-11,05:45:44,inspection,84221,164,164,,100,215300
603,6,1376,1979-08-17,22:27:31,inspection,84382,325,160,,100,215400
604,6,1376,1979-08-24,07:33:46,inspection,84535,478,153,,100,215500
605,6,1376,1979-08-31,23:51:48,inspection,84719,662,184,,100,215600
606,6,1376,1979-09-01,17:13:20,failure,84737,679,17,,1200,216800
607,6,1377,1979-09-08,04:33:39,inspection,84892,155,155,,100,216900
608,6,1377,1979-09-16,04:40:06,inspection,85084,347,192,,100,217000
609,6,1377,1979-09-22,06:27:53,inspection,85230,493,145,,100,217100
610,6,1377,1979-09-29,20:53:38,inspection,85412,675,182,,100,217200
611,6,1377,1979-10-08,05:18:01,replacement,85613,876,200,True,1000,218200
612,6,1378,1979-10-15,09:14:44,inspection,85785,171,171,,100,218300
613,6,1378,1979-10-22,13:59:46,inspection,85957,344,172,,100,218400
614,6,1378,1979-10-30,01:33:49,inspection,86137,524,179,,100,218500
615,6,1378,1979-11-05,16:33:18,replacement,86296,683,158,True,1000,219500
616,6,1379,1979-11-12,13:20:03,inspection,86461,164,164,,100,219600
617,6,1379,1979-11-19,05:57:32,inspection,86621,325,160,,100,219700
618,6,1379,1979-11-25,14:03:40,inspection,86774,477,152,,100,219800
619,6,1379,1979-12-02,19:28:06,replacement,86947,650,173,True,1000,220800
620,6,1380,1979-12-09,19:31:50,inspection,87115,168,168,,100,220900
621,6,1380,1979-12-16,08:42:01,inspection,87272,325,157,,100,221000
622,6,1380,1979-12-22,15:21:49,failure,87423,475,150,,1200,222200
623,6,1381,1979-12-23,21:54:32,inspection,87453,30,30,,100,222300
624,6,1381,1980-01-01,11:58:58,inspection,87659,236,206,,100,222400
625,6,1381,1980-01-08,22:19:24,inspection,87838,414,178,,100,222500
626,6,1381,1980-01-16,14:35:24,inspection,88022,599,184,,100,222600
627,6,1381,1980-01-22,15:45:18,replacement,88167,744,145,True,1000,223600
628,6,1382,1980-01-30,04:47:57,inspection,88348,181,181,,100,223700
629,6,1382,1980-02-05,23:29:46,inspection,88511,343,162,,100,223800
630,6,1382,1980-02-13,16:38:14,inspection,88696,528,185,,100,223900
631,6,1382,1980-02-20,22:16:40,failure,88870,702,173,,1200,225100
632,6,1383,1980-02-21,14:48:27,inspection,88886,16,16,,100,225200
633,6,1383,1980-02-28,15:33:55,inspection,89055,185,168,,100,225300
634,6,1383,1980-03-08,08:49:47,inspection,89264,394,209,,100,225400
635,6,1383,1980-03-17,02:05:28,replacement,89474,603,209,False,1000,226400
636,6,1384,1980-03-24,14:05:11,inspection,89654,179,179,,100,226500
637,6,1384,1980-04-01,11:18:40,inspection,89843,369,189,,100,226600
638,6,1384,1980-04-02,20:10:01,failure,89876,402,32,,1200,227800
639,6,1385,1980-04-07,03:05:56,inspection,89979,102,102,,100,227900
640,6,1385,1980-04-12,16:34:30,inspection,90112,236,133,,100,228000
641,6,1385,1980-04-18,07:52:49,failure,90247,371,135,,1200,229200
642,6,1386,1980-04-19,09:00:03,inspection,90273,25,25,,100,229300
643,6,1386,1980-04-28,02:08:45,inspection,90482,234,209,,100,229400
644,6,1386,1980-05-06,23:53:01,inspection,90695,448,213,,100,229500
645,6,1386,1980-05-14,03:54:09,inspection,90867,620,172,,100,229600
646,6,1386,1980-05-20,06:16:37,replacement,91014,766,146,True,1000,230600
647,6,1387,1980-05-27,23:26:04,inspection,91199,185,185,,100,230700
648,6,1387,1980-06-01,10:21:42,inspection,91306,292,106,,100,230800
649,6,1387,1980-06-09,08:28:24,inspection,91496,482,190,,100,230900
650,6,1387,1980-06-16,17:06:00,replacement,91673,658,176,True,1000,231900
651,6,1388,1980-06-26,01:37:54,inspection,91897,224,224,,100,232000
652,6,1388,1980-07-03,08:54:01,inspection,92072,399,175,,100,232100
653,6,1388,1980-07-10,18:41:40,inspection,92250,577,177,,100,232200
654,6,1388,1980-07-12,06:57:44,failure,92286,613,36,,1200,233400
655,6,1389,1980-07-16,22:18:39,inspection,92398,111,111,,100,233500
656,6,1389,1980-07-22,12:55:51,inspection,92532,245,134,,100,233600
657,6,1389,1980-07-30,15:06:01,inspection,92727,440,194,,100,233700
658,6,1389,1980-08-07,19:39:35,replacement,92923,636,196,False,1000,234700
659,6,1390,1980-08-15,05:39:51,inspection,93101,178,178,,100,234800
660,6,1390,1980-08-23,00:26:31,inspection,93288,364,186,,100,234900
661,6,1390,1980-08-30,00:22:01,inspection,93456,532,167,,100,235000
662,6,1390,1980-09-08,04:52:42,replacement,93676,753,220,True,1000,236000
663,6,1391,1980-09-14,18:27:13,inspection,93834,157,157,,100,236100
664,6,1391,1980-09-20,20:06:12,inspection,93980,303,145,,100,236200
665,6,1391,1980-09-27,19:13:11,inspection,94147,470,167,,100,236300
666,6,1391,1980-10-01,10:49:02,failure,94234,557,87,,1200,237500
667,6,1392,1980-10-05,01:40:25,inspection,94321,86,86,,100,237600
668,6,1392,1980-10-11,13:25:07,inspection,94477,242,155,,100,237700
669,6,1392,1980-10-19,17:04:41,failure,94673,438,195,,1200,238900
670,6,1393,1980-10-21,09:28:56,inspection,94713,40,40,,100,239000
671,6,1393,1980-10-29,02:18:52,inspection,94898,225,184,,100,239100
672,6,1393,1980-11-04,01:55:40,inspection,95041,368,143,,100,239200
673,6,1393,1980-11-09,12:58:57,inspection,95172,499,131,,100,239300
674,6,1393,1980-11-14,16:11:04,replacement,95296,623,123,False,1000,240300
675,6,1394,1980-11-19,14:41:04,inspection,95414,118,118,,100,240400
676,6,1394,1980-11-26,08:18:55,inspection,95576,280,161,,100,240500
677,6,1394,1980-12-02,07:30:52,inspection,95719,423,143,,100,240600
678,6,1394,1980-12-09,15:55:26,replacement,95895,599,176,False,1000,241600
679,6,1395,1980-12-17,03:38:44,inspection,96075,179,179,,100,241700
680,6,1395,1980-12-18,19:43:33,failure,96115,219,40,,1200,242900
681,6,1396,1980-12-23,16:04:04,inspection,96232,116,116,,100,243000
682,6,1396,1981-01-01,00:48:08,inspection,96432,317,200,,100,243100
683,6,1396,1981-01-08,00:08:46,inspection,96600,484,167,,100,243200
684,6,1396,1981-01-15,14:27:16,replacement,96782,666,182,True,1000,244200
685,6,1397,1981-01-21,15:54:37,inspection,96927,145,145,,100,244300
686,6,1397,1981-01-28,01:51:14,inspection,97081,299,153,,100,244400
687,6,1397,1981-02-04,06:50:57,inspection,97254,472,172,,100,244500
688,6,1397,1981-02-08,21:31:03,failure,97365,583,110,,1200,245700
689,6,1398,1981-02-11,19:41:42,inspection,97435,70,70,,100,245800
690,6,1398,1981-02-16,10:53:45,failure,97546,181,111,,1200,247000
691,6,1399,1981-02-17,10:54:58,inspection,97570,24,24,,100,247100
692,6,1399,1981-02-24,19:27:01,inspection,97747,200,176,,100,247200
693,6,1399,1981-03-02,07:00:14,inspection,97879,332,131,,100,247300
694,6,1399,1981-03-09,13:35:23,inspection,98053,506,174,,100,247400
695,6,1399,1981-03-14,13:40:46,replacement,98173,626,120,False,1000,248400
696,6,1400,1981-03-21,18:16:32,inspection,98346,172,172,,100,248500
697,6,1400,1981-03-28,06:41:53,inspection,98502,329,156,,100,248600
698,6,1400,1981-04-06,09:48:09,inspection,98721,548,219,,100,248700
699,6,1400,1981-04-10,00:34:13,failure,98808,634,86,,1200,249900
700,6,1401,1981-04-13,04:08:49,inspection,98884,75,75,,100,250000
701,6,1401,1981-04-19,00:26:44,inspection,99024,215,140,,100,250100
702,6,1401,1981-04-23,06:02:22,failure,99126,317,101,,1200,251300
703,6,1402,1981-04-24,08:38:42,inspection,99152,26,26,,100,251400
704,6,1402,1981-04-30,07:53:59,inspection,99295,169,143,,100,251500
705,6,1402,1981-05-08,17:04:30,inspection,99497,371,201,,100,251600
706,6,1402,1981-05-13,01:36:12,failure,99601,475,104,,1200,252800
707,6,1403,1981-05-15,18:09:32,inspection,99666,64,64,,100,252900
708,6,1403,1981-05-22,14:54:37,inspection,99830,229,164,,100,253000
709,6,1403,1981-05-26,21:01:05,failure,99933,331,102,,1200,254200
710,6,1404,1981-05-28,23:52:38,inspection,99983,50,50,,100,254300
711,6,1404,1981-06-05,11:05:40,inspection,100163,230,179,,100,254400
712,6,1404,1981-06-10,03:30:46,inspection,100275,342,112,,100,254500
713,6,1404,1981-06-16,21:50:53,inspection,100437,504,162,,100,254600
714,6,1404,1981-06-25,14:04:16,replacement,100646,713,208,True,1000,255600
715,6,1405,1981-07-02,19:41:55,inspection,100819,173,173,,100,255700
716,6,1405,1981-07-10,17:34:30,inspection,101009,363,189,,100,255800
717,6,1405,1981-07-17,21:08:54,inspection,101181,535,171,,100,255900
718,6,1405,1981-07-22,18:17:22,replacement,101298,652,117,True,1000,256900
719,6,1406,1981-07-29,03:50:00,inspection,101451,153,153,,100,257000
720,6,1406,1981-08-04,19:08:03,inspection,101611,312,159,,100,257100
721,6,1406,1981-08-12,02:42:48,inspection,101786,488,175,,100,257200
722,6,1406,1981-08-17,22:55:44,inspection,101926,628,140,,100,257300
723,6,1406,1981-08-23,13:54:44,inspection,102061,763,134,,100,257400
724,6,1406,1981-08-29,08:10:26,replacement,102200,901,138,True,1000,258400
725,6,1407,1981-09-05,03:17:54,inspection,102363,163,163,,100,258500
726,6,1407,1981-09-12,04:54:40,inspection,102532,332,169,,100,258600
727,6,1407,1981-09-12,22:57:23,failure,102550,350,18,,1200,259800
728,6,1408,1981-09-18,07:16:16,inspection,102679,128,128,,100,259900
729,6,1408,1981-09-25,07:34:48,inspection,102847,296,168,,100,260000
730,6,1408,1981-09-27,09:32:33,failure,102897,346,49,,1200,261200
731,6,1409,1981-10-02,02:28:27,inspection,103010,112,112,,100,261300
732,6,1409,1981-10-09,22:07:53,inspection,103198,300,187,,100,261400
733,6,1409,1981-10-15,07:41:43,inspection,103327,430,129,,100,261500
734,6,1409,1981-10-22,15:38:39,inspection,103503,606,175,,100,261600
735,6,1409,1981-10-28,06:00:54,failure,103638,740,134,,1200,262800
736,6,1410,1981-10-28,09:44:28,inspection,103641,3,3,,100,262900
737,6,1410,1981-11-03,17:28:32,inspection,103793,155,151,,100,263000
738,6,1410,1981-11-10,21:01:37,inspection,103965,327,171,,100,263100
739,6,1410,1981-11-19,14:51:08,inspection,104174,536,209,,100,263200
740,6,1410,1981-11-27,00:14:47,replacement,104352,714,177,True,1000,264200
741,6,1411,1981-12-03,18:51:04,inspection,104514,162,162,,100,264300
742,6,1411,1981-12-11,07:49:39,inspection,104695,343,180,,100,264400
743,6,1411,1981-12-19,04:58:08,replacement,104884,532,189,False,1000,265400
744,6,1412,1981-12-26,04:55:34,inspection,105052,167,167,,100,265500
745,6,1412,1982-01-02,09:31:50,inspection,105225,340,172,,100,265600
746,6,1412,1982-01-08,03:06:17,inspection,105363,478,137,,100,265700
747,6,1412,1982-01-12,11:15:27,inspection,105467,582,104,,100,265800
