,system_id,component_id,event_date,event_time,event_type,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
384,4,829,1976-02-14,17:08:03,inspection,53657,476,133,,100,134400
385,4,829,1976-02-15,23:35:23,failure,53687,506,30,,1200,135600
386,4,830,1976-02-24,04:29:45,inspection,53884,196,196,,100,135700
387,4,830,1976-03-03,05:08:46,inspection,54077,389,192,,100,135800
388,4,830,1976-03-07,13:50:32,failure,54181,494,104,,1200,137000
389,4,831,1976-03-08,01:46:42,inspection,54193,11,11,,100,137100
390,4,831,1976-03-16,14:36:05,inspection,54398,216,204,,100,137200
391,4,831,1976-03-23,00:07:53,inspection,54552,370,153,,100,137300
392,4,831,1976-03-30,22:15:35,replacement,54742,560,190,False,1000,138300
393,4,832,1976-04-06,10:52:40,inspection,54898,156,156,,100,138400
394,4,832,1976-04-14,16:16:58,inspection,55096,354,197,,100,138500
395,4,832,1976-04-21,12:08:01,inspection,55260,517,163,,100,138600
396,4,832,1976-04-26,16:14:42,replacement,55384,641,124,True,1000,139600
397,4,833,1976-05-04,05:37:52,inspection,55565,181,181,,100,139700
398,4,833,1976-05-10,22:44:57,inspection,55726,342,161,,100,139800
399,4,833,1976-05-18,02:52:12,inspection,55898,514,172,,100,139900
400,4,833,1976-05-23,00:04:19,failure,56016,631,117,,1200,141100
401,4,834,1976-05-25,04:23:06,inspection,56068,52,52,,100,141200
402,4,834,1976-06-02,03:14:51,inspection,56259,243,190,,100,141300
403,4,834,1976-06-09,02:53:56,inspection,56426,410,167,,100,141400
404,4,834,1976-06-14,09:14:31,inspection,56553,537,126,,100,141500
405,4,834,1976-06-21,11:52:26,replacement,56723,707,170,True,1000,142500
406,4,835,1976-06-26,18:27:34,inspection,56850,126,126,,100,142600
407,4,835,1976-07-02,23:36:58,inspection,56999,275,149,,100,142700
408,4,835,1976-07-09,01:39:58,inspection,57145,421,146,,100,142800
409,4,835,1976-07-15,14:28:06,inspection,57302,578,156,,100,142900
410,4,835,1976-07-21,05:03:28,failure,57437,713,134,,1200,144100
411,4,836,1976-07-24,00:09:00,inspection,57504,67,67,,100,144200
412,4,836,1976-08-02,07:13:56,inspection,57727,290,223,,100,144300
413,4,836,1976-08-10,05:32:26,inspection,57917,480,190,,100,144400
414,4,836,1976-08-10,19:31:15,failure,57931,494,13,,1200,145600
415,4,837,1976-08-18,19:47:33,inspection,58123,192,192,,100,145700
416,4,837,1976-08-24,15:27:47,inspection,58263,331,139,,100,145800
417,4,837,1976-08-26,08:46:48,failure,58304,373,41,,1200,147000
418,4,838,1976-08-30,21:51:29,inspection,58413,109,109,,100,147100
419,4,838,1976-09-09,10:44:49,inspection,58642,337,228,,100,147200
420,4,838,1976-09-15,19:07:04,inspection,58795,490,152,,100,147300
421,4,838,1976-09-23,06:33:34,replacement,58974,669,179,True,1000,148300
422,4,839,1976-09-30,09:44:32,inspection,59145,171,171,,100,148400
423,4,839,1976-10-04,10:21:27,inspection,59242,267,96,,100,148500
424,4,839,1976-10-10,22:13:44,inspection,59398,423,155,,100,148600
425,4,839,1976-10-17,15:41:59,inspection,59559,585,161,,100,148700
426,4,839,1976-10-19,12:43:52,failure,59604,630,45,,1200,149900
427,4,840,1976-10-25,17:33:04,inspection,59753,148,148,,100,150000
428,4,840,1976-11-02,03:03:40,inspection,59931,326,177,,100,150100
429,4,840,1976-11-08,15:49:22,inspection,60087,483,156,,100,150200
430,4,840,1976-11-15,14:22:25,replacement,60254,649,166,True,1000,151200
431,4,841,1976-11-23,09:13:34,inspection,60441,186,186,,100,151300
432,4,841,1976-11-30,15:14:56,inspection,60615,360,174,,100,151400
433,4,841,1976-12-09,04:11:44,inspection,60820,565,204,,100,151500
434,4,841,1976-12-15,05:00:45,replacement,60965,710,144,True,1000,152500
435,4,842,1976-12-24,00:43:45,inspection,61176,211,211,,100,152600
436,4,842,1976-12-29,16:38:34,inspection,61312,347,135,,100,152700
437,4,842,1977-01-06,05:47:49,inspection,61493,528,181,,100,152800
438,4,842,1977-01-08,18:04:42,failure,61554,589,60,,1200,154000
439,4,843,1977-01-11,15:25:38,inspection,61623,69,69,,100,154100
440,4,843,1977-01-19,07:14:25,inspection,61807,253,183,,100,154200
441,4,843,1977-01-25,15:56:58,failure,61959,405,152,,1200,155400
442,4,844,1977-01-25,18:21:19,inspection,61962,2,2,,100,155500
443,4,844,1977-02-02,14:18:44,failure,62150,190,187,,1200,156700
444,4,845,1977-02-02,16:39:59,inspection,62152,2,2,,100,156800
445,4,845,1977-02-09,17:04:21,inspection,62321,170,168,,100,156900
446,4,845,1977-02-16,09:55:36,inspection,62481,331,160,,100,157000
447,4,845,1977-02-22,16:08:19,inspection,62632,481,150,,100,157100
448,4,845,1977-02-24,11:29:06,failure,62675,525,43,,1200,158300
449,4,846,1977-03-01,04:33:03,inspection,62788,113,113,,100,158400
450,4,846,1977-03-06,23:49:29,inspection,62927,252,139,,100,158500
451,4,846,1977-03-12,17:13:25,inspection,63065,389,137,,100,158600
452,4,846,1977-03-13,16:20:56,failure,63088,412,23,,1200,159800
453,4,847,1977-03-19,09:56:39,inspection,63225,137,137,,100,159900
454,4,847,1977-03-24,23:02:22,inspection,63359,270,133,,100,160000
455,4,847,1977-03-31,03:00:58,inspection,63507,418,147,,100,160100
456,4,847,1977-04-06,01:53:11,inspection,63649,561,142,,100,160200
457,4,847,1977-04-12,10:43:45,replacement,63802,714,152,True,1000,161200
458,4,848,1977-04-20,09:50:24,inspection,63993,191,191,,100,161300
459,4,848,1977-04-26,21:19:21,inspection,64149,346,155,,100,161400
460,4,848,1977-05-03,22:01:00,inspection,64318,515,168,,100,161500
461,4,848,1977-05-07,06:46:42,failure,64398,596,80,,1200,162700
462,4,849,1977-05-09,23:55:09,inspection,64463,65,65,,100,162800
463,4,849,1977-05-18,07:57:37,inspection,64663,265,200,,100,162900
464,4,849,1977-05-24,12:21:51,inspection,64812,413,148,,100,163000
465,4,849,1977-05-29,08:44:05,failure,64928,529,116,,1200,164200
466,4,850,1977-05-31,19:11:49,inspection,64987,58,58,,100,164300
467,4,850,1977-06-07,06:14:20,inspection,65142,213,155,,100,164400
468,4,850,1977-06-12,23:32:19,inspection,65279,350,137,,100,164500
469,4,850,1977-06-21,09:24:00,replacement,65481,552,201,False,1000,165500
470,4,851,1977-06-28,13:06:11,inspection,65653,171,171,,100,165600
471,4,851,1977-07-04,05:44:29,inspection,65789,308,136,,100,165700
472,4,851,1977-07-08,12:19:49,inspection,65892,410,102,,100,165800
473,4,851,1977-07-17,12:00:01,inspection,66108,626,215,,100,165900
474,4,851,1977-07-23,10:00:24,failure,66250,768,142,,1200,167100
475,4,852,1977-07-23,23:03:28,inspection,66263,13,13,,100,167200
476,4,852,1977-07-30,16:44:58,inspection,66424,174,161,,100,167300
477,4,852,1977-08-07,23:59:45,inspection,66623,373,199,,100,167400
478,4,852,1977-08-08,14:12:02,failure,66638,388,14,,1200,168600
479,4,853,1977-08-15,14:06:27,inspection,66806,167,167,,100,168700
480,4,853,1977-08-22,02:02:06,inspection,66962,323,155,,100,168800
481,4,853,1977-08-30,09:20:32,failure,67161,523,199,,1200,170000
482,4,854,1977-08-31,19:08:07,inspection,67195,33,33,,100,170100
483,4,854,1977-09-08,02:12:06,inspection,67370,208,175,,100,170200
484,4,854,1977-09-16,12:51:28,inspection,67572,411,202,,100,170300
485,4,854,1977-09-22,10:43:57,inspection,67714,553,141,,100,170400
486,4,854,1977-09-25,09:24:28,failure,67785,624,70,,1200,171600
487,4,855,1977-09-28,21:15:13,inspection,67869,83,83,,100,171700
488,4,855,1977-10-04,17:20:46,inspection,68009,223,140,,100,171800
489,4,855,1977-10-11,09:53:02,inspection,68169,384,160,,100,171900
490,4,855,1977-10-17,16:16:30,inspection,68320,534,150,,100,172000
491,4,855,1977-10-23,18:28:54,failure,68466,681,146,,1200,173200
492,4,856,1977-10-24,14:24:23,inspection,68486,19,19,,100,173300
493,4,856,1977-10-30,11:33:50,failure,68627,161,141,,1200,174500
494,4,857,1977-11-01,21:55:56,inspection,68685,58,58,,100,174600
495,4,857,1977-11-09,17:05:17,inspection,68873,245,187,,100,174700
496,4,857,1977-11-15,22:46:26,inspection,69022,395,149,,100,174800
497,4,857,1977-11-21,14:16:10,inspection,69158,530,135,,100,174900
498,4,857,1977-11-30,00:32:01,replacement,69360,732,202,True,1000,175900
499,4,858,1977-12-07,22:50:10,inspection,69550,190,190,,100,176000
500,4,858,1977-12-12,00:42:57,inspection,69648,288,97,,100,176100
501,4,858,1977-12-18,14:19:30,inspection,69806,445,157,,100,176200
502,4,858,1977-12-24,20:58:09,replacement,69956,596,150,False,1000,177200
503,4,859,1978-01-01,01:51:07,inspection,70129,172,172,,100,177300
504,4,859,1978-01-08,16:11:58,inspection,70312,355,182,,100,177400
505,4,859,1978-01-15,07:03:10,inspection,70471,514,158,,100,177500
506,4,859,1978-01-20,22:02:18,replacement,70606,649,134,True,1000,178500
507,4,860,1978-01-27,13:06:50,inspection,70765,159,159,,100,178600
508,4,860,1978-02-02,00:33:57,inspection,70896,290,131,,100,178700
509,4,860,1978-02-08,17:33:02,inspection,71057,451,160,,100,178800
510,4,860,1978-02-10,12:22:53,failure,71100,494,42,,1200,180000
511,4,861,1978-02-15,03:46:07,inspection,71211,111,111,,100,180100
512,4,861,1978-02-23,10:51:50,inspection,71410,310,199,,100,180200
513,4,861,1978-03-01,08:03:31,failure,71552,451,141,,1200,181400
514,4,862,1978-03-02,18:27:39,inspection,71586,34,34,,100,181500
515,4,862,1978-03-12,07:57:02,inspection,71815,263,229,,100,181600
516,4,862,1978-03-19,00:02:13,inspection,71976,423,160,,100,181700
517,4,862,1978-03-26,19:46:57,inspection,72163,611,187,,100,181800
518,4,862,1978-03-30,06:57:54,failure,72246,694,83,,1200,183000
519,4,863,1978-04-03,13:04:57,inspection,72349,102,102,,100,183100
520,4,863,1978-04-08,14:16:37,inspection,72470,223,121,,100,183200
521,4,863,1978-04-17,15:41:38,inspection,72687,440,217,,100,183300
522,4,863,1978-04-23,03:18:45,inspection,72819,572,131,,100,183400
523,4,863,1978-04-24,06:56:12,failure,72846,599,27,,1200,184600
524,4,864,1978-05-01,01:19:56,inspection,73009,162,162,,100,184700
525,4,864,1978-05-07,12:26:33,inspection,73164,317,155,,100,184800
526,4,864,1978-05-12,12:22:19,inspection,73284,437,119,,100,184900
527,4,864,1978-05-18,23:24:30,inspection,73439,592,155,,100,185000
528,4,864,1978-05-23,16:25:19,replacement,73552,705,113,True,1000,186000
529,4,865,1978-05-31,10:09:51,inspection,73738,185,185,,100,186100
530,4,865,1978-06-10,02:03:27,inspection,73970,417,231,,100,186200
531,4,865,1978-06-17,02:01:02,inspection,74138,585,167,,100,186300
532,4,865,1978-06-22,22:03:22,replacement,74278,725,140,True,1000,187300
533,4,866,1978-07-01,13:47:04,inspection,74485,207,207,,100,187400
534,4,866,1978-07-08,17:58:08,inspection,74657,379,172,,100,187500
535,4,866,1978-07-16,03:00:47,inspection,74835,556,177,,100,187600
536,4,866,1978-07-24,02:27:40,replacement,75026,748,191,True,1000,188600
537,4,867,1978-07-31,18:48:08,inspection,75210,184,184,,100,188700
538,4,867,1978-08-07,07:41:18,inspection,75367,341,156,,100,188800
539,4,867,1978-08-14,15:26:53,inspection,75543,516,175,,100,188900
540,4,867,1978-08-22,01:45:12,inspection,75721,695,178,,100,189000
541,4,867,1978-08-29,07:21:31,failure,75895,868,173,,1200,190200
542,4,868,1978-08-29,18:42:27,inspection,75906,11,11,,100,190300
543,4,868,1978-09-05,00:15:04,inspection,76056,160,149,,100,190400
544,4,868,1978-09-12,19:36:06,inspection,76243,348,187,,100,190500
545,4,868,1978-09-19,08:38:46,inspection,76400,505,157,,100,190600
546,4,868,1978-09-26,10:57:11,replacement,76570,675,170,True,1000,191600
547,4,869,1978-10-04,14:28:17,inspection,76766,195,195,,100,191700
548,4,869,1978-10-11,09:51:40,inspection,76929,358,163,,100,191800
549,4,869,1978-10-18,12:52:09,inspection,77100,529,171,,100,191900
550,4,869,1978-10-25,05:51:49,replacement,77261,690,160,True,1000,192900
551,4,870,1978-10-31,05:56:05,inspection,77405,144,144,,100,193000
552,4,870,1978-11-07,06:03:00,inspection,77574,312,168,,100,193100
553,4,870,1978-11-14,21:10:43,inspection,77757,495,183,,100,193200
554,4,870,1978-11-22,16:08:49,replacement,77944,682,186,True,1000,194200
555,4,871,1978-11-29,21:10:58,inspection,78117,173,173,,100,194300
556,4,871,1978-12-07,14:11:00,inspection,78302,358,185,,100,194400
557,4,871,1978-12-13,20:33:19,inspection,78452,508,150,,100,194500
558,4,871,1978-12-21,02:59:34,inspection,78626,682,174,,100,194600
559,4,871,1978-12-25,14:43:34,replacement,78734,790,107,True,1000,195600
560,4,872,1979-01-02,09:59:25,inspection,78921,187,187,,100,195700
561,4,872,1979-01-08,21:15:41,inspection,79077,342,155,,100,195800
562,4,872,1979-01-15,08:53:05,inspection,79232,498,155,,100,195900
563,4,872,1979-01-21,17:12:48,replacement,79385,650,152,True,1000,196900
564,4,873,1979-01-28,04:59:28,inspection,79540,155,155,,100,197000
565,4,873,1979-02-03,19:49:22,inspection,79699,314,158,,100,197100
566,4,873,1979-02-09,18:20:29,inspection,79842,457,142,,100,197200
567,4,873,1979-02-13,08:54:26,failure,79928,543,86,,1200,198400
568,4,874,1979-02-17,23:51:51,inspection,80039,110,110,,100,198500
569,4,874,1979-02-24,06:37:50,inspection,80190,261,150,,100,198600
570,4,874,1979-03-04,13:25:17,inspection,80389,460,198,,100,198700
571,4,874,1979-03-11,05:48:25,inspection,80549,620,160,,100,198800
572,4,874,1979-03-14,00:07:51,failure,80616,687,66,,1200,200000
573,4,875,1979-03-18,08:59:50,inspection,80720,104,104,,100,200100
574,4,875,1979-03-25,00:17:10,inspection,80880,264,159,,100,200200
575,4,875,1979-03-28,12:21:24,failure,80964,348,84,,1200,201400
576,4,876,1979-03-30,21:13:42,inspection,81021,56,56,,100,201500
577,4,876,1979-04-07,13:31:03,inspection,81205,241,184,,100,201600
578,4,876,1979-04-14,18:20:10,inspection,81378,413,172,,100,201700
579,4,876,1979-04-20,13:42:48,replacement,81517,553,139,False,1000,202700
580,4,877,1979-04-26,07:12:30,inspection,81655,137,137,,100,202800
581,4,877,1979-05-03,08:47:41,inspection,81824,307,169,,100,202900
582,4,877,1979-05-08,15:21:17,inspection,81951,433,126,,100,203000
583,4,877,1979-05-16,22:24:08,inspection,82150,632,199,,100,203100
584,4,877,1979-05-17,04:23:54,failure,82156,638,5,,1200,204300
585,4,878,1979-05-23,19:14:52,inspection,82315,158,158,,100,204400
586,4,878,1979-05-30,13:11:14,inspection,82477,320,161,,100,204500
587,4,878,1979-06-05,00:56:09,inspection,82608,452,131,,100,204600
588,4,878,1979-06-13,06:55:38,replacement,82806,650,197,True,1000,205600
589,4,879,1979-06-19,02:56:35,inspection,82946,140,140,,100,205700
590,4,879,1979-06-25,22:00:27,inspection,83110,303,163,,100,205800
591,4,879,1979-06-30,16:09:38,failure,83224,417,114,,1200,207000
592,4,880,1979-07-02,05:40:22,inspection,83261,37,37,,100,207100
593,4,880,1979-07-06,10:43:56,inspection,83362,138,101,,100,207200
594,4,880,1979-07-11,18:23:04,inspection,83490,266,127,,100,207300
595,4,880,1979-07-18,17:46:57,inspection,83657,433,167,,100,207400
596,4,880,1979-07-24,06:03:23,inspection,83790,565,132,,100,207500
597,4,880,1979-07-31,23:09:58,replacement,83975,751,185,True,1000,208500
598,4,881,1979-08-08,08:30:25,inspection,84152,177,177,,100,208600
599,4,881,1979-08-15,14:05:43,inspection,84326,350,173,,100,208700
600,4,881,1979-08-23,12:10:42,failure,84516,541,190,,1200,209900
601,4,882,1979-08-23,15:35:24,inspection,84519,3,3,,100,210000
602,4,882,1979-08-31,13:41:42,inspection,84709,193,190,,100,210100
603,4,882,1979-09-07,20:57:33,inspection,84884,368,175,,100,210200
604,4,882,1979-09-16,08:27:07,failure,85088,572,203,,1200,211400
605,4,883,1979-09-16,18:35:39,inspection,85098,10,10,,100,211500
606,4,883,1979-09-21,13:05:37,inspection,85213,124,114,,100,211600
607,4,883,1979-09-27,00:28:47,inspection,85344,256,131,,100,211700
608,4,883,1979-10-05,02:25:17,inspection,85538,449,193,,100,211800
609,4,883,1979-10-05,05:36:28,failure,85541,453,3,,1200,213000
610,4,884,1979-10-11,05:30:09,inspection,85685,143,143,,100,213100
611,4,884,1979-10-18,05:45:59,inspection,85853,312,168,,100,213200
612,4,884,1979-10-21,03:43:47,failure,85923,382,69,,1200,214400
613,4,885,1979-10-24,05:04:44,inspection,85997,73,73,,100,214500
614,4,885,1979-10-28,22:31:13,inspection,86110,186,113,,100,214600
615,4,885,1979-11-06,02:28:44,inspection,86306,382,195,,100,214700
616,4,885,1979-11-12,19:31:36,inspection,86467,543,161,,100,214800
617,4,885,1979-11-21,10:53:40,replacement,86674,751,207,True,1000,215800
618,4,886,1979-11-29,09:24:30,inspection,86865,190,190,,100,215900
619,4,886,1979-12-06,05:28:42,inspection,87029,354,164,,100,216000
620,4,886,1979-12-14,08:05:51,inspection,87224,549,194,,100,216100
621,4,886,1979-12-19,19:21:55,failure,87355,680,131,,1200,217300
622,4,887,1979-12-22,10:29:48,inspection,87418,63,63,,100,217400
623,4,887,1979-12-27,23:49:34,inspection,87551,196,133,,100,217500
624,4,887,1980-01-03,17:18:19,inspection,87713,357,161,,100,217600
625,4,887,1980-01-08,20:23:45,failure,87836,481,123,,1200,218800
626,4,888,1980-01-10,10:24:17,inspection,87874,38,38,,100,218900
627,4,888,1980-01-16,07:45:40,inspection,88015,179,141,,100,219000
628,4,888,1980-01-22,20:59:23,inspection,88172,336,157,,100,219100
629,4,888,1980-01-25,20:30:58,failure,88244,408,71,,1200,220300
630,4,889,1980-01-28,08:49:50,inspection,88304,60,60,,100,220400
631,4,889,1980-02-05,21:51:21,inspection,88509,265,205,,100,220500
632,4,889,1980-02-13,00:44:24,inspection,88680,436,170,,100,220600
633,4,889,1980-02-19,19:42:49,inspection,88843,599,162,,100,220700
634,4,889,1980-02-27,19:53:54,replacement,89035,791,192,True,1000,221700
635,4,890,1980-03-05,12:14:10,inspection,89196,160,160,,100,221800
636,4,890,1980-03-09,13:18:37,failure,89293,257,97,,1200,223000
637,4,891,1980-03-11,11:59:42,inspection,89339,46,46,,100,223100
638,4,891,1980-03-19,03:53:38,inspection,89523,230,183,,100,223200
639,4,891,1980-03-25,10:05:57,inspection,89674,380,150,,100,223300
640,4,891,1980-04-02,07:51:07,replacement,89863,570,189,False,1000,224300
641,4,892,1980-04-10,12:34:18,inspection,90060,196,196,,100,224400
642,4,892,1980-04-16,23:15:08,inspection,90215,351,154,,100,224500
643,4,892,1980-04-22,14:09:16,inspection,90350,486,134,,100,224600
644,4,892,1980-04-26,08:39:10,failure,90440,576,90,,1200,225800
645,4,893,1980-04-30,08:46:31,inspection,90536,96,96,,100,225900
646,4,893,1980-05-07,04:31:22,inspection,90700,259,163,,100,226000
647,4,893,1980-05-16,10:35:18,inspection,90922,481,222,,100,226100
648,4,893,1980-05-16,13:48:53,failure,90925,485,3,,1200,227300
649,4,894,1980-05-23,09:13:36,inspection,91089,163,163,,100,227400
650,4,894,1980-05-30,08:33:38,inspection,91256,330,167,,100,227500
651,4,894,1980-06-06,18:51:05,inspection,91434,509,178,,100,227600
652,4,894,1980-06-12,14:56:54,failure,91574,649,140,,1200,228800
653,4,895,1980-06-12,18:38:42,inspection,91578,3,3,,100,228900
654,4,895,1980-06-19,19:21:21,inspection,91747,172,168,,100,229000
655,4,895,1980-06-26,03:49:47,inspection,91899,324,152,,100,229100
656,4,895,1980-07-03,11:59:13,inspection,92075,501,176,,100,229200
657,4,895,1980-07-11,09:31:16,inspection,92265,690,189,,100,229300
658,4,895,1980-07-16,13:28:14,failure,92389,814,123,,1200,230500
659,4,896,1980-07-17,12:37:49,inspection,92412,23,23,,100,230600
660,4,896,1980-07-26,19:06:10,inspection,92635,245,222,,100,230700
661,4,896,1980-08-03,10:14:47,inspection,92818,428,183,,100,230800
662,4,896,1980-08-09,03:22:00,failure,92955,565,137,,1200,232000
663,4,897,1980-08-12,01:54:45,inspection,93025,70,70,,100,232100
664,4,897,1980-08-18,22:54:01,inspection,93190,235,164,,100,232200
665,4,897,1980-08-26,09:46:07,inspection,93369,414,178,,100,232300
666,4,897,1980-09-01,20:50:43,inspection,93524,569,155,,100,232400
667,4,897,1980-09-08,01:28:00,failure,93673,718,148,,1200,233600
668,4,898,1980-09-08,11:12:11,inspection,93683,9,9,,100,233700
669,4,898,1980-09-15,04:22:27,inspection,93844,170,161,,100,233800
670,4,898,1980-09-22,23:48:47,inspection,94031,358,187,,100,233900
671,4,898,1980-09-29,19:03:29,inspection,94195,521,163,,100,234000
672,4,898,1980-10-07,08:03:01,failure,94376,702,180,,1200,235200
673,4,899,1980-10-08,12:38:43,inspection,94404,28,28,,100,235300
674,4,899,1980-10-13,14:09:39,inspection,94526,150,121,,100,235400
675,4,899,1980-10-20,14:34:15,inspection,94694,318,168,,100,235500
676,4,899,1980-10-21,04:41:31,failure,94708,332,14,,1200,236700
677,4,900,1980-10-28,15:15:48,inspection,94887,178,178,,100,236800
678,4,900,1980-11-05,04:47:00,inspection,95068,360,181,,100,236900
679,4,900,1980-11-08,10:18:29,failure,95146,437,77,,1200,238100
680,4,901,1980-11-12,15:54:24,inspection,95247,101,101,,100,238200
681,4,901,1980-11-17,16:31:13,inspection,95368,222,120,,100,238300
682,4,901,1980-11-24,08:45:44,inspection,95528,382,160,,100,238400
683,4,901,1980-11-25,10:21:01,failure,95554,408,25,,1200,239600
684,4,902,1980-11-30,00:56:39,inspection,95664,110,110,,100,239700
685,4,902,1980-12-06,20:52:06,inspection,95828,274,163,,100,239800
686,4,902,1980-12-14,14:50:32,inspection,96014,460,185,,100,239900
687,4,902,1980-12-23,08:43:28,failure,96224,670,209,,1200,241100
688,4,903,1980-12-23,19:50:17,inspection,96235,11,11,,100,241200
689,4,903,1980-12-30,21:30:59,inspection,96405,180,169,,100,241300
690,4,903,1981-01-06,13:22:30,inspection,96565,340,159,,100,241400
691,4,903,1981-01-08,07:53:02,failure,96607,383,42,,1200,242600
692,4,904,1981-01-13,20:29:06,inspection,96740,132,132,,100,242700
693,4,904,1981-01-20,22:06:18,inspection,96910,302,169,,100,242800
694,4,904,1981-01-28,07:39:55,inspection,97087,479,177,,100,242900
695,4,904,1981-02-05,12:02:33,inspection,97284,676,196,,100,243000
696,4,904,1981-02-10,13:01:38,failure,97405,797,120,,1200,244200
697,4,905,1981-02-13,04:05:00,inspection,97468,63,63,,100,244300
698,4,905,1981-02-21,16:57:46,inspection,97672,267,204,,100,244400
699,4,905,1981-03-02,01:44:11,inspection,97873,468,200,,100,244500
700,4,905,1981-03-09,01:37:00,inspection,98041,636,167,,100,244600
701,4,905,1981-03-12,22:28:12,failure,98134,729,92,,1200,245800
702,4,906,1981-03-15,14:32:50,inspection,98198,64,64,,100,245900
703,4,906,1981-03-23,01:29:09,inspection,98377,243,178,,100,246000
704,4,906,1981-03-27,02:58:50,failure,98474,340,97,,1200,247200
705,4,907,1981-03-31,00:16:42,inspection,98568,93,93,,100,247300
706,4,907,1981-04-07,10:54:20,inspection,98746,271,178,,100,247400
707,4,907,1981-04-14,23:55:46,inspection,98927,452,181,,100,247500
708,4,907,1981-04-24,10:10:39,inspection,99154,679,226,,100,247600
709,4,907,1981-04-28,21:44:10,failure,99261,786,107,,1200,248800
710,4,908,1981-05-02,15:34:21,inspection,99351,89,89,,100,248900
711,4,908,1981-05-09,14:48:44,inspection,99518,257,167,,100,249000
712,4,908,1981-05-14,07:02:57,inspection,99631,369,112,,100,249100
713,4,908,1981-05-18,20:12:08,failure,99740,478,109,,1200,250300
714,4,909,1981-05-22,01:01:43,inspection,99817,76,76,,100,250400
715,4,909,1981-05-29,01:26:24,inspection,99985,245,168,,100,250500
716,4,909,1981-06-04,15:56:15,inspection,100143,403,158,,100,250600
717,4,909,1981-06-08,23:46:28,failure,100247,507,103,,1200,251800
718,4,910,1981-06-12,10:02:49,inspection,100330,82,82,,100,251900
719,4,910,1981-06-20,03:15:05,inspection,100515,267,185,,100,252000
720,4,910,1981-06-25,00:08:58,inspection,100632,384,116,,100,252100
721,4,910,1981-07-01,05:32:58,inspection,100781,533,149,,100,252200
722,4,910,1981-07-07,10:03:45,failure,100930,682,148,,1200,253400
723,4,911,1981-07-08,12:31:48,inspection,100956,26,26,,100,253500
724,4,911,1981-07-15,03:36:18,inspection,101115,185,159,,100,253600
725,4,911,1981-07-16,06:14:21,failure,101142,212,26,,1200,254800
726,4,912,1981-07-22,13:02:53,inspection,101293,150,150,,100,254900
727,4,912,1981-07-30,09:19:22,inspection,101481,339,188,,100,255000
728,4,912,1981-08-07,14:41:02,replacement,101678,536,197,False,1000,256000
729,4,913,1981-08-15,01:41:03,inspection,101857,179,179,,100,256100
730,4,913,1981-08-23,21:29:10,inspection,102069,390,211,,100,256200
731,4,913,1981-08-31,02:20:51,inspection,102242,563,172,,100,256300
732,4,913,1981-09-06,20:02:32,replacement,102404,725,161,True,1000,257300
733,4,914,1981-09-13,21:17:40,inspection,102573,169,169,,100,257400
734,4,914,1981-09-20,19:19:40,inspection,102739,335,166,,100,257500
735,4,914,1981-09-28,06:24:57,inspection,102918,514,179,,100,257600
736,4,914,1981-10-05,02:45:02,replacement,103082,678,164,True,1000,258600
737,4,915,1981-10-12,14:20:10,inspection,103262,179,179,,100,258700
738,4,915,1981-10-19,02:57:03,inspection,103418,336,156,,100,258800
739,4,915,1981-10-26,21:46:23,inspection,103605,523,186,,100,258900
740,4,915,1981-10-28,20:47:58,failure,103652,570,47,,1200,260100
741,4,916,1981-11-01,19:05:48,inspection,103747,94,94,,100,260200
742,4,916,1981-11-09,13:17:40,inspection,103933,280,186,,100,260300
743,4,916,1981-11-18,03:54:24,inspection,104139,487,206,,100,260400
744,4,916,1981-11-24,09:36:17,replacement,104289,636,149,False,1000,261400
745,4,917,1981-12-02,04:44:56,inspection,104476,187,187,,100,261500
746,4,917,1981-12-07,10:27:23,inspection,104602,312,125,,100,261600
747,4,917,1981-12-13,23:23:56,inspection,104759,469,156,,100,261700
748,4,917,1981-12-20,23:17:27,replacement,104927,637,167,True,1000,262700
749,4,918,1981-12-26,23:30:42,inspection,105071,144,144,,100,262800
750,4,918,1982-01-04,06:10:29,inspection,105270,342,198,,100,262900
751,4,918,1982-01-11,05:53:05,inspection,105437,510,167,,100,263000
752,4,918,1982-01-17,20:09:47,inspection,105596,668,158,,100,263100
753,4,918,1982-01-20,17:56:55,failure,105665,738,69,,1200,264300
754,4,919,1982-01-24,22:39:07,inspection,105766,100,100,,100,264400
755,4,919,1982-02-01,21:19:01,inspection,105957,291,190,,100,264500
756,4,919,1982-02-04,00:30:18,failure,106008,342,51,,1200,265700
757,4,920,1982-02-08,18:53:44,inspection,106122,114,114,,100,265800
758,4,920,1982-02-16,00:49:43,inspection,106296,288,173,,100,265900
759,4,920,1982-02-23,09:19:48,inspection,106473,464,176,,100,266000
760,4,920,1982-03-02,01:44:59,inspection,106633,625,160,,100,266100
761,4,920,1982-03-02,10:40:21,failure,106642,634,8,,1200,267300
762,4,921,1982-03-08,16:06:01,inspection,106792,149,149,,100,267400
763,4,921,1982-03-16,06:47:05,inspection,106974,332,182,,100,267500
764,4,921,1982-03-22,20:21:01,inspection,107132,489,157,,100,267600
765,4,921,1982-03-30,03:55:39,inspection,107307,665,175,,100,267700
766,4,921,1982-03-31,18:55:54,failure,107346,704,39,,1200,268900
767,4,922,1982-04-05,23:41:49,inspection,107471,124,124,,100,269000
768,4,922,1982-04-11,15:30:56,inspection,107607,260,135,,100,269100
